"Date","Start","End","Germany/Luxembourg [€/MWh]"
"Mar 19, 2022","1:00 AM","2:00 AM","194.82"
"Mar 19, 2022","2:00 AM","3:00 AM","187.02"
"Mar 19, 2022","3:00 AM","4:00 AM","187.00"
"Mar 19, 2022","4:00 AM","5:00 AM","185.06"
"Mar 19, 2022","5:00 AM","6:00 AM","190.80"
"Mar 19, 2022","6:00 AM","7:00 AM","198.23"
"Mar 19, 2022","7:00 AM","8:00 AM","204.14"
"Mar 19, 2022","8:00 AM","9:00 AM","196.11"
"Mar 19, 2022","9:00 AM","10:00 AM","135.07"
"Mar 19, 2022","10:00 AM","11:00 AM","99.55"
"Mar 19, 2022","11:00 AM","12:00 PM","85.08"
"Mar 19, 2022","12:00 PM","1:00 PM","69.71"
"Mar 19, 2022","1:00 PM","2:00 PM","10.00"
"Mar 19, 2022","2:00 PM","3:00 PM","8.84"
"Mar 19, 2022","3:00 PM","4:00 PM","14.74"
"Mar 19, 2022","4:00 PM","5:00 PM","79.00"
"Mar 19, 2022","5:00 PM","6:00 PM","151.01"
"Mar 19, 2022","6:00 PM","7:00 PM","192.80"
"Mar 19, 2022","7:00 PM","8:00 PM","173.27"
"Mar 19, 2022","8:00 PM","9:00 PM","119.96"
"Mar 19, 2022","9:00 PM","10:00 PM","89.99"
"Mar 19, 2022","10:00 PM","11:00 PM","91.13"
"Mar 19, 2022","11:00 PM","12:00 AM","82.85"
"Mar 20, 2022","12:00 AM","1:00 AM","84.04"
"Mar 20, 2022","1:00 AM","2:00 AM","70.99"
"Mar 20, 2022","2:00 AM","3:00 AM","74.78"
"Mar 20, 2022","3:00 AM","4:00 AM","68.38"
"Mar 20, 2022","4:00 AM","5:00 AM","75.90"
"Mar 20, 2022","5:00 AM","6:00 AM","75.90"
"Mar 20, 2022","6:00 AM","7:00 AM","68.53"
"Mar 20, 2022","7:00 AM","8:00 AM","20.56"
"Mar 20, 2022","8:00 AM","9:00 AM","8.81"
"Mar 20, 2022","9:00 AM","10:00 AM","0.07"
"Mar 20, 2022","10:00 AM","11:00 AM","-0.10"
"Mar 20, 2022","11:00 AM","12:00 PM","-5.31"
"Mar 20, 2022","12:00 PM","1:00 PM","-16.81"
"Mar 20, 2022","1:00 PM","2:00 PM","-19.04"
"Mar 20, 2022","2:00 PM","3:00 PM","-13.35"
"Mar 20, 2022","3:00 PM","4:00 PM","-1.06"
"Mar 20, 2022","4:00 PM","5:00 PM","0.06"
"Mar 20, 2022","5:00 PM","6:00 PM","69.93"
"Mar 20, 2022","6:00 PM","7:00 PM","122.32"
"Mar 20, 2022","7:00 PM","8:00 PM","122.95"
"Mar 20, 2022","8:00 PM","9:00 PM","85.97"
"Mar 20, 2022","9:00 PM","10:00 PM","80.08"
"Mar 20, 2022","10:00 PM","11:00 PM","110.07"
"Mar 20, 2022","11:00 PM","12:00 AM","93.36"
"Mar 21, 2022","12:00 AM","1:00 AM","114.18"
"Mar 21, 2022","1:00 AM","2:00 AM","118.82"
"Mar 21, 2022","2:00 AM","3:00 AM","118.85"
"Mar 21, 2022","3:00 AM","4:00 AM","119.00"
"Mar 21, 2022","4:00 AM","5:00 AM","137.03"
"Mar 21, 2022","5:00 AM","6:00 AM","189.41"
"Mar 21, 2022","6:00 AM","7:00 AM","264.00"
"Mar 21, 2022","7:00 AM","8:00 AM","288.00"
"Mar 21, 2022","8:00 AM","9:00 AM","270.60"
"Mar 21, 2022","9:00 AM","10:00 AM","196.47"
"Mar 21, 2022","10:00 AM","11:00 AM","153.06"
"Mar 21, 2022","11:00 AM","12:00 PM","163.68"
"Mar 21, 2022","12:00 PM","1:00 PM","156.99"
"Mar 21, 2022","1:00 PM","2:00 PM","171.35"
"Mar 21, 2022","2:00 PM","3:00 PM","170.67"
"Mar 21, 2022","3:00 PM","4:00 PM","212.63"
"Mar 21, 2022","4:00 PM","5:00 PM","232.98"
"Mar 21, 2022","5:00 PM","6:00 PM","273.68"
"Mar 21, 2022","6:00 PM","7:00 PM","309.60"
"Mar 21, 2022","7:00 PM","8:00 PM","336.98"
"Mar 21, 2022","8:00 PM","9:00 PM","277.16"
"Mar 21, 2022","9:00 PM","10:00 PM","240.91"
"Mar 21, 2022","10:00 PM","11:00 PM","222.81"
"Mar 21, 2022","11:00 PM","12:00 AM","199.25"
"Mar 22, 2022","12:00 AM","1:00 AM","223.00"
"Mar 22, 2022","1:00 AM","2:00 AM","215.00"
"Mar 22, 2022","2:00 AM","3:00 AM","207.00"
"Mar 22, 2022","3:00 AM","4:00 AM","206.36"
"Mar 22, 2022","4:00 AM","5:00 AM","203.00"
"Mar 22, 2022","5:00 AM","6:00 AM","220.92"
"Mar 22, 2022","6:00 AM","7:00 AM","273.70"
"Mar 22, 2022","7:00 AM","8:00 AM","287.34"
"Mar 22, 2022","8:00 AM","9:00 AM","281.10"
"Mar 22, 2022","9:00 AM","10:00 AM","240.15"
"Mar 22, 2022","10:00 AM","11:00 AM","199.90"
"Mar 22, 2022","11:00 AM","12:00 PM","192.20"
"Mar 22, 2022","12:00 PM","1:00 PM","183.66"
"Mar 22, 2022","1:00 PM","2:00 PM","185.21"
"Mar 22, 2022","2:00 PM","3:00 PM","193.92"
"Mar 22, 2022","3:00 PM","4:00 PM","199.86"
"Mar 22, 2022","4:00 PM","5:00 PM","230.01"
"Mar 22, 2022","5:00 PM","6:00 PM","269.97"
"Mar 22, 2022","6:00 PM","7:00 PM","301.03"
"Mar 22, 2022","7:00 PM","8:00 PM","351.00"
"Mar 22, 2022","8:00 PM","9:00 PM","290.84"
"Mar 22, 2022","9:00 PM","10:00 PM","255.90"
"Mar 22, 2022","10:00 PM","11:00 PM","242.27"
"Mar 22, 2022","11:00 PM","12:00 AM","222.38"
"Mar 23, 2022","12:00 AM","1:00 AM","215.39"
"Mar 23, 2022","1:00 AM","2:00 AM","200.05"
"Mar 23, 2022","2:00 AM","3:00 AM","200.62"
"Mar 23, 2022","3:00 AM","4:00 AM","198.08"
"Mar 23, 2022","4:00 AM","5:00 AM","204.09"
"Mar 23, 2022","5:00 AM","6:00 AM","226.15"
"Mar 23, 2022","6:00 AM","7:00 AM","275.45"
"Mar 23, 2022","7:00 AM","8:00 AM","299.25"
"Mar 23, 2022","8:00 AM","9:00 AM","280.72"
"Mar 23, 2022","9:00 AM","10:00 AM","217.11"
"Mar 23, 2022","10:00 AM","11:00 AM","199.70"
"Mar 23, 2022","11:00 AM","12:00 PM","191.54"
"Mar 23, 2022","12:00 PM","1:00 PM","181.07"
"Mar 23, 2022","1:00 PM","2:00 PM","181.93"
"Mar 23, 2022","2:00 PM","3:00 PM","190.31"
"Mar 23, 2022","3:00 PM","4:00 PM","202.34"
"Mar 23, 2022","4:00 PM","5:00 PM","217.99"
"Mar 23, 2022","5:00 PM","6:00 PM","266.05"
"Mar 23, 2022","6:00 PM","7:00 PM","312.28"
"Mar 23, 2022","7:00 PM","8:00 PM","374.14"
"Mar 23, 2022","8:00 PM","9:00 PM","311.03"
"Mar 23, 2022","9:00 PM","10:00 PM","270.00"
"Mar 23, 2022","10:00 PM","11:00 PM","245.12"
"Mar 23, 2022","11:00 PM","12:00 AM","216.40"
"Mar 24, 2022","12:00 AM","1:00 AM","213.01"
"Mar 24, 2022","1:00 AM","2:00 AM","212.33"
"Mar 24, 2022","2:00 AM","3:00 AM","211.50"
"Mar 24, 2022","3:00 AM","4:00 AM","211.80"
"Mar 24, 2022","4:00 AM","5:00 AM","212.93"
"Mar 24, 2022","5:00 AM","6:00 AM","223.32"
"Mar 24, 2022","6:00 AM","7:00 AM","282.97"
"Mar 24, 2022","7:00 AM","8:00 AM","305.07"
"Mar 24, 2022","8:00 AM","9:00 AM","267.73"
"Mar 24, 2022","9:00 AM","10:00 AM","218.91"
"Mar 24, 2022","10:00 AM","11:00 AM","194.92"
"Mar 24, 2022","11:00 AM","12:00 PM","194.94"
"Mar 24, 2022","12:00 PM","1:00 PM","185.97"
"Mar 24, 2022","1:00 PM","2:00 PM","181.94"
"Mar 24, 2022","2:00 PM","3:00 PM","192.70"
"Mar 24, 2022","3:00 PM","4:00 PM","208.42"
"Mar 24, 2022","4:00 PM","5:00 PM","232.58"
"Mar 24, 2022","5:00 PM","6:00 PM","266.99"
"Mar 24, 2022","6:00 PM","7:00 PM","310.76"
"Mar 24, 2022","7:00 PM","8:00 PM","371.11"
"Mar 24, 2022","8:00 PM","9:00 PM","295.40"
"Mar 24, 2022","9:00 PM","10:00 PM","256.86"
"Mar 24, 2022","10:00 PM","11:00 PM","240.04"
"Mar 24, 2022","11:00 PM","12:00 AM","219.76"
"Mar 25, 2022","12:00 AM","1:00 AM","262.48"
"Mar 25, 2022","1:00 AM","2:00 AM","244.31"
"Mar 25, 2022","2:00 AM","3:00 AM","234.29"
"Mar 25, 2022","3:00 AM","4:00 AM","230.15"
"Mar 25, 2022","4:00 AM","5:00 AM","226.01"
"Mar 25, 2022","5:00 AM","6:00 AM","254.91"
"Mar 25, 2022","6:00 AM","7:00 AM","315.00"
"Mar 25, 2022","7:00 AM","8:00 AM","333.86"
"Mar 25, 2022","8:00 AM","9:00 AM","285.12"
"Mar 25, 2022","9:00 AM","10:00 AM","248.37"
"Mar 25, 2022","10:00 AM","11:00 AM","185.60"
"Mar 25, 2022","11:00 AM","12:00 PM","185.87"
"Mar 25, 2022","12:00 PM","1:00 PM","172.57"
"Mar 25, 2022","1:00 PM","2:00 PM","169.75"
"Mar 25, 2022","2:00 PM","3:00 PM","178.57"
"Mar 25, 2022","3:00 PM","4:00 PM","210.00"
"Mar 25, 2022","4:00 PM","5:00 PM","251.07"
"Mar 25, 2022","5:00 PM","6:00 PM","276.28"
"Mar 25, 2022","6:00 PM","7:00 PM","300.77"
"Mar 25, 2022","7:00 PM","8:00 PM","339.90"
"Mar 25, 2022","8:00 PM","9:00 PM","283.38"
"Mar 25, 2022","9:00 PM","10:00 PM","242.20"
"Mar 25, 2022","10:00 PM","11:00 PM","244.56"
"Mar 25, 2022","11:00 PM","12:00 AM","190.07"
"Mar 26, 2022","12:00 AM","1:00 AM","235.96"
"Mar 26, 2022","1:00 AM","2:00 AM","221.16"
"Mar 26, 2022","2:00 AM","3:00 AM","185.58"
"Mar 26, 2022","3:00 AM","4:00 AM","191.02"
"Mar 26, 2022","4:00 AM","5:00 AM","206.58"
"Mar 26, 2022","5:00 AM","6:00 AM","216.18"
"Mar 26, 2022","6:00 AM","7:00 AM","199.56"
"Mar 26, 2022","7:00 AM","8:00 AM","190.28"
"Mar 26, 2022","8:00 AM","9:00 AM","152.18"
"Mar 26, 2022","9:00 AM","10:00 AM","159.37"
"Mar 26, 2022","10:00 AM","11:00 AM","110.05"
"Mar 26, 2022","11:00 AM","12:00 PM","85.94"
"Mar 26, 2022","12:00 PM","1:00 PM","83.11"
"Mar 26, 2022","1:00 PM","2:00 PM","80.38"
"Mar 26, 2022","2:00 PM","3:00 PM","89.35"
"Mar 26, 2022","3:00 PM","4:00 PM","157.71"
"Mar 26, 2022","4:00 PM","5:00 PM","199.95"
"Mar 26, 2022","5:00 PM","6:00 PM","232.42"
"Mar 26, 2022","6:00 PM","7:00 PM","262.50"
"Mar 26, 2022","7:00 PM","8:00 PM","292.24"
"Mar 26, 2022","8:00 PM","9:00 PM","270.07"
"Mar 26, 2022","9:00 PM","10:00 PM","244.98"
"Mar 26, 2022","10:00 PM","11:00 PM","244.94"
"Mar 26, 2022","11:00 PM","12:00 AM","237.75"
"Mar 27, 2022","12:00 AM","1:00 AM","235.00"
"Mar 27, 2022","1:00 AM","2:00 AM","221.93"
"Mar 27, 2022","3:00 AM","4:00 AM","214.02"
"Mar 27, 2022","4:00 AM","5:00 AM","212.00"
"Mar 27, 2022","5:00 AM","6:00 AM","211.09"
"Mar 27, 2022","6:00 AM","7:00 AM","210.31"
"Mar 27, 2022","7:00 AM","8:00 AM","214.03"
"Mar 27, 2022","8:00 AM","9:00 AM","214.08"
"Mar 27, 2022","9:00 AM","10:00 AM","214.07"
"Mar 27, 2022","10:00 AM","11:00 AM","205.02"
"Mar 27, 2022","11:00 AM","12:00 PM","194.40"
"Mar 27, 2022","12:00 PM","1:00 PM","161.50"
"Mar 27, 2022","1:00 PM","2:00 PM","89.90"
"Mar 27, 2022","2:00 PM","3:00 PM","77.97"
"Mar 27, 2022","3:00 PM","4:00 PM","92.00"
"Mar 27, 2022","4:00 PM","5:00 PM","141.59"
"Mar 27, 2022","5:00 PM","6:00 PM","194.83"
"Mar 27, 2022","6:00 PM","7:00 PM","220.00"
"Mar 27, 2022","7:00 PM","8:00 PM","263.02"
"Mar 27, 2022","8:00 PM","9:00 PM","281.68"
"Mar 27, 2022","9:00 PM","10:00 PM","265.63"
"Mar 27, 2022","10:00 PM","11:00 PM","251.59"
"Mar 27, 2022","11:00 PM","12:00 AM","228.00"
"Mar 28, 2022","12:00 AM","1:00 AM","196.00"
"Mar 28, 2022","1:00 AM","2:00 AM","192.04"
"Mar 28, 2022","2:00 AM","3:00 AM","189.45"
"Mar 28, 2022","3:00 AM","4:00 AM","194.89"
"Mar 28, 2022","4:00 AM","5:00 AM","195.01"
"Mar 28, 2022","5:00 AM","6:00 AM","208.62"
"Mar 28, 2022","6:00 AM","7:00 AM","274.95"
"Mar 28, 2022","7:00 AM","8:00 AM","316.95"
"Mar 28, 2022","8:00 AM","9:00 AM","313.95"
"Mar 28, 2022","9:00 AM","10:00 AM","266.98"
"Mar 28, 2022","10:00 AM","11:00 AM","224.94"
"Mar 28, 2022","11:00 AM","12:00 PM","204.14"
"Mar 28, 2022","12:00 PM","1:00 PM","173.87"
"Mar 28, 2022","1:00 PM","2:00 PM","163.51"
"Mar 28, 2022","2:00 PM","3:00 PM","130.99"
"Mar 28, 2022","3:00 PM","4:00 PM","161.50"
"Mar 28, 2022","4:00 PM","5:00 PM","170.68"
"Mar 28, 2022","5:00 PM","6:00 PM","197.56"
"Mar 28, 2022","6:00 PM","7:00 PM","260.31"
"Mar 28, 2022","7:00 PM","8:00 PM","304.62"
"Mar 28, 2022","8:00 PM","9:00 PM","274.06"
"Mar 28, 2022","9:00 PM","10:00 PM","252.61"
"Mar 28, 2022","10:00 PM","11:00 PM","229.53"
"Mar 28, 2022","11:00 PM","12:00 AM","220.54"
"Mar 29, 2022","12:00 AM","1:00 AM","209.83"
"Mar 29, 2022","1:00 AM","2:00 AM","210.18"
"Mar 29, 2022","2:00 AM","3:00 AM","208.96"
"Mar 29, 2022","3:00 AM","4:00 AM","210.00"
"Mar 29, 2022","4:00 AM","5:00 AM","209.87"
"Mar 29, 2022","5:00 AM","6:00 AM","225.27"
"Mar 29, 2022","6:00 AM","7:00 AM","270.27"
"Mar 29, 2022","7:00 AM","8:00 AM","302.12"
"Mar 29, 2022","8:00 AM","9:00 AM","318.74"
"Mar 29, 2022","9:00 AM","10:00 AM","299.90"
"Mar 29, 2022","10:00 AM","11:00 AM","278.48"
"Mar 29, 2022","11:00 AM","12:00 PM","275.94"
"Mar 29, 2022","12:00 PM","1:00 PM","236.43"
"Mar 29, 2022","1:00 PM","2:00 PM","230.85"
"Mar 29, 2022","2:00 PM","3:00 PM","223.52"
"Mar 29, 2022","3:00 PM","4:00 PM","222.41"
"Mar 29, 2022","4:00 PM","5:00 PM","228.01"
"Mar 29, 2022","5:00 PM","6:00 PM","246.53"
"Mar 29, 2022","6:00 PM","7:00 PM","280.04"
"Mar 29, 2022","7:00 PM","8:00 PM","302.49"
"Mar 29, 2022","8:00 PM","9:00 PM","297.67"
"Mar 29, 2022","9:00 PM","10:00 PM","260.04"
"Mar 29, 2022","10:00 PM","11:00 PM","237.00"
"Mar 29, 2022","11:00 PM","12:00 AM","219.84"
"Mar 30, 2022","12:00 AM","1:00 AM","233.07"
"Mar 30, 2022","1:00 AM","2:00 AM","228.86"
"Mar 30, 2022","2:00 AM","3:00 AM","229.61"
"Mar 30, 2022","3:00 AM","4:00 AM","229.08"
"Mar 30, 2022","4:00 AM","5:00 AM","232.33"
"Mar 30, 2022","5:00 AM","6:00 AM","242.00"
"Mar 30, 2022","6:00 AM","7:00 AM","283.00"
"Mar 30, 2022","7:00 AM","8:00 AM","315.00"
"Mar 30, 2022","8:00 AM","9:00 AM","346.91"
"Mar 30, 2022","9:00 AM","10:00 AM","328.11"
"Mar 30, 2022","10:00 AM","11:00 AM","302.07"
"Mar 30, 2022","11:00 AM","12:00 PM","312.56"
"Mar 30, 2022","12:00 PM","1:00 PM","295.99"
"Mar 30, 2022","1:00 PM","2:00 PM","272.89"
"Mar 30, 2022","2:00 PM","3:00 PM","278.30"
"Mar 30, 2022","3:00 PM","4:00 PM","266.52"
"Mar 30, 2022","4:00 PM","5:00 PM","256.34"
"Mar 30, 2022","5:00 PM","6:00 PM","269.81"
"Mar 30, 2022","6:00 PM","7:00 PM","294.70"
"Mar 30, 2022","7:00 PM","8:00 PM","309.97"
"Mar 30, 2022","8:00 PM","9:00 PM","285.73"
"Mar 30, 2022","9:00 PM","10:00 PM","253.36"
"Mar 30, 2022","10:00 PM","11:00 PM","240.52"
"Mar 30, 2022","11:00 PM","12:00 AM","197.92"
"Mar 31, 2022","12:00 AM","1:00 AM","200.66"
"Mar 31, 2022","1:00 AM","2:00 AM","204.29"
"Mar 31, 2022","2:00 AM","3:00 AM","195.02"
"Mar 31, 2022","3:00 AM","4:00 AM","181.93"
"Mar 31, 2022","4:00 AM","5:00 AM","186.30"
"Mar 31, 2022","5:00 AM","6:00 AM","200.69"
"Mar 31, 2022","6:00 AM","7:00 AM","270.00"
"Mar 31, 2022","7:00 AM","8:00 AM","305.76"
"Mar 31, 2022","8:00 AM","9:00 AM","324.23"
"Mar 31, 2022","9:00 AM","10:00 AM","271.00"
"Mar 31, 2022","10:00 AM","11:00 AM","250.75"
"Mar 31, 2022","11:00 AM","12:00 PM","219.54"
"Mar 31, 2022","12:00 PM","1:00 PM","203.92"
"Mar 31, 2022","1:00 PM","2:00 PM","193.43"
"Mar 31, 2022","2:00 PM","3:00 PM","190.80"
"Mar 31, 2022","3:00 PM","4:00 PM","185.62"
"Mar 31, 2022","4:00 PM","5:00 PM","184.96"
"Mar 31, 2022","5:00 PM","6:00 PM","188.01"
"Mar 31, 2022","6:00 PM","7:00 PM","200.01"
"Mar 31, 2022","7:00 PM","8:00 PM","229.49"
"Mar 31, 2022","8:00 PM","9:00 PM","199.08"
"Mar 31, 2022","9:00 PM","10:00 PM","164.35"
"Mar 31, 2022","10:00 PM","11:00 PM","150.64"
"Mar 31, 2022","11:00 PM","12:00 AM","120.08"
"Apr 1, 2022","12:00 AM","1:00 AM","111.72"
"Apr 1, 2022","1:00 AM","2:00 AM","99.64"
"Apr 1, 2022","2:00 AM","3:00 AM","94.48"
"Apr 1, 2022","3:00 AM","4:00 AM","99.59"
"Apr 1, 2022","4:00 AM","5:00 AM","109.02"
"Apr 1, 2022","5:00 AM","6:00 AM","140.01"
"Apr 1, 2022","6:00 AM","7:00 AM","178.63"
"Apr 1, 2022","7:00 AM","8:00 AM","200.03"
"Apr 1, 2022","8:00 AM","9:00 AM","208.47"
"Apr 1, 2022","9:00 AM","10:00 AM","200.35"
"Apr 1, 2022","10:00 AM","11:00 AM","193.08"
"Apr 1, 2022","11:00 AM","12:00 PM","181.14"
"Apr 1, 2022","12:00 PM","1:00 PM","171.94"
"Apr 1, 2022","1:00 PM","2:00 PM","159.91"
"Apr 1, 2022","2:00 PM","3:00 PM","147.10"
"Apr 1, 2022","3:00 PM","4:00 PM","140.82"
"Apr 1, 2022","4:00 PM","5:00 PM","142.33"
"Apr 1, 2022","5:00 PM","6:00 PM","172.40"
"Apr 1, 2022","6:00 PM","7:00 PM","191.70"
"Apr 1, 2022","7:00 PM","8:00 PM","205.96"
"Apr 1, 2022","8:00 PM","9:00 PM","200.19"
"Apr 1, 2022","9:00 PM","10:00 PM","174.92"
"Apr 1, 2022","10:00 PM","11:00 PM","167.85"
"Apr 1, 2022","11:00 PM","12:00 AM","151.86"
"Apr 2, 2022","12:00 AM","1:00 AM","112.01"
"Apr 2, 2022","1:00 AM","2:00 AM","125.01"
"Apr 2, 2022","2:00 AM","3:00 AM","131.72"
"Apr 2, 2022","3:00 AM","4:00 AM","140.54"
"Apr 2, 2022","4:00 AM","5:00 AM","131.79"
"Apr 2, 2022","5:00 AM","6:00 AM","145.07"
"Apr 2, 2022","6:00 AM","7:00 AM","135.84"
"Apr 2, 2022","7:00 AM","8:00 AM","168.06"
"Apr 2, 2022","8:00 AM","9:00 AM","190.30"
"Apr 2, 2022","9:00 AM","10:00 AM","192.15"
"Apr 2, 2022","10:00 AM","11:00 AM","169.77"
"Apr 2, 2022","11:00 AM","12:00 PM","166.94"
"Apr 2, 2022","12:00 PM","1:00 PM","160.63"
"Apr 2, 2022","1:00 PM","2:00 PM","132.18"
"Apr 2, 2022","2:00 PM","3:00 PM","120.60"
"Apr 2, 2022","3:00 PM","4:00 PM","128.45"
"Apr 2, 2022","4:00 PM","5:00 PM","137.45"
"Apr 2, 2022","5:00 PM","6:00 PM","171.27"
"Apr 2, 2022","6:00 PM","7:00 PM","227.60"
"Apr 2, 2022","7:00 PM","8:00 PM","259.15"
"Apr 2, 2022","8:00 PM","9:00 PM","241.63"
"Apr 2, 2022","9:00 PM","10:00 PM","210.00"
"Apr 2, 2022","10:00 PM","11:00 PM","206.14"
"Apr 2, 2022","11:00 PM","12:00 AM","189.38"
"Apr 3, 2022","12:00 AM","1:00 AM","199.08"
"Apr 3, 2022","1:00 AM","2:00 AM","193.08"
"Apr 3, 2022","2:00 AM","3:00 AM","195.76"
"Apr 3, 2022","3:00 AM","4:00 AM","194.44"
"Apr 3, 2022","4:00 AM","5:00 AM","195.55"
"Apr 3, 2022","5:00 AM","6:00 AM","193.82"
"Apr 3, 2022","6:00 AM","7:00 AM","190.88"
"Apr 3, 2022","7:00 AM","8:00 AM","192.60"
"Apr 3, 2022","8:00 AM","9:00 AM","197.24"
"Apr 3, 2022","9:00 AM","10:00 AM","182.07"
"Apr 3, 2022","10:00 AM","11:00 AM","180.76"
"Apr 3, 2022","11:00 AM","12:00 PM","179.13"
"Apr 3, 2022","12:00 PM","1:00 PM","174.20"
"Apr 3, 2022","1:00 PM","2:00 PM","119.64"
"Apr 3, 2022","2:00 PM","3:00 PM","97.07"
"Apr 3, 2022","3:00 PM","4:00 PM","104.00"
"Apr 3, 2022","4:00 PM","5:00 PM","121.39"
"Apr 3, 2022","5:00 PM","6:00 PM","132.21"
"Apr 3, 2022","6:00 PM","7:00 PM","177.39"
"Apr 3, 2022","7:00 PM","8:00 PM","211.79"
"Apr 3, 2022","8:00 PM","9:00 PM","204.95"
"Apr 3, 2022","9:00 PM","10:00 PM","179.74"
"Apr 3, 2022","10:00 PM","11:00 PM","177.45"
"Apr 3, 2022","11:00 PM","12:00 AM","155.03"
"Apr 4, 2022","12:00 AM","1:00 AM","118.63"
"Apr 4, 2022","1:00 AM","2:00 AM","91.81"
"Apr 4, 2022","2:00 AM","3:00 AM","88.00"
"Apr 4, 2022","3:00 AM","4:00 AM","81.56"
"Apr 4, 2022","4:00 AM","5:00 AM","87.49"
"Apr 4, 2022","5:00 AM","6:00 AM","91.60"
"Apr 4, 2022","6:00 AM","7:00 AM","133.00"
"Apr 4, 2022","7:00 AM","8:00 AM","120.60"
"Apr 4, 2022","8:00 AM","9:00 AM","101.16"
"Apr 4, 2022","9:00 AM","10:00 AM","87.60"
"Apr 4, 2022","10:00 AM","11:00 AM","74.54"
"Apr 4, 2022","11:00 AM","12:00 PM","68.27"
"Apr 4, 2022","12:00 PM","1:00 PM","40.08"
"Apr 4, 2022","1:00 PM","2:00 PM","30.98"
"Apr 4, 2022","2:00 PM","3:00 PM","25.60"
"Apr 4, 2022","3:00 PM","4:00 PM","37.56"
"Apr 4, 2022","4:00 PM","5:00 PM","47.24"
"Apr 4, 2022","5:00 PM","6:00 PM","69.78"
"Apr 4, 2022","6:00 PM","7:00 PM","69.93"
"Apr 4, 2022","7:00 PM","8:00 PM","74.86"
"Apr 4, 2022","8:00 PM","9:00 PM","74.52"
"Apr 4, 2022","9:00 PM","10:00 PM","69.96"
"Apr 4, 2022","10:00 PM","11:00 PM","72.98"
"Apr 4, 2022","11:00 PM","12:00 AM","50.09"
"Apr 5, 2022","12:00 AM","1:00 AM","23.53"
"Apr 5, 2022","1:00 AM","2:00 AM","30.00"
"Apr 5, 2022","2:00 AM","3:00 AM","35.09"
"Apr 5, 2022","3:00 AM","4:00 AM","42.35"
"Apr 5, 2022","4:00 AM","5:00 AM","74.53"
"Apr 5, 2022","5:00 AM","6:00 AM","83.97"
"Apr 5, 2022","6:00 AM","7:00 AM","163.27"
"Apr 5, 2022","7:00 AM","8:00 AM","220.07"
"Apr 5, 2022","8:00 AM","9:00 AM","232.03"
"Apr 5, 2022","9:00 AM","10:00 AM","229.51"
"Apr 5, 2022","10:00 AM","11:00 AM","227.00"
"Apr 5, 2022","11:00 AM","12:00 PM","230.09"
"Apr 5, 2022","12:00 PM","1:00 PM","214.24"
"Apr 5, 2022","1:00 PM","2:00 PM","222.98"
"Apr 5, 2022","2:00 PM","3:00 PM","208.49"
"Apr 5, 2022","3:00 PM","4:00 PM","222.97"
"Apr 5, 2022","4:00 PM","5:00 PM","224.41"
"Apr 5, 2022","5:00 PM","6:00 PM","262.21"
"Apr 5, 2022","6:00 PM","7:00 PM","278.24"
"Apr 5, 2022","7:00 PM","8:00 PM","309.93"
"Apr 5, 2022","8:00 PM","9:00 PM","277.91"
"Apr 5, 2022","9:00 PM","10:00 PM","226.47"
"Apr 5, 2022","10:00 PM","11:00 PM","189.65"
"Apr 5, 2022","11:00 PM","12:00 AM","163.64"
"Apr 6, 2022","12:00 AM","1:00 AM","112.87"
"Apr 6, 2022","1:00 AM","2:00 AM","140.00"
"Apr 6, 2022","2:00 AM","3:00 AM","126.56"
"Apr 6, 2022","3:00 AM","4:00 AM","121.67"
"Apr 6, 2022","4:00 AM","5:00 AM","126.59"
"Apr 6, 2022","5:00 AM","6:00 AM","118.48"
"Apr 6, 2022","6:00 AM","7:00 AM","165.60"
"Apr 6, 2022","7:00 AM","8:00 AM","177.84"
"Apr 6, 2022","8:00 AM","9:00 AM","175.30"
"Apr 6, 2022","9:00 AM","10:00 AM","159.36"
"Apr 6, 2022","10:00 AM","11:00 AM","95.69"
"Apr 6, 2022","11:00 AM","12:00 PM","74.86"
"Apr 6, 2022","12:00 PM","1:00 PM","77.80"
"Apr 6, 2022","1:00 PM","2:00 PM","74.73"
"Apr 6, 2022","2:00 PM","3:00 PM","71.98"
"Apr 6, 2022","3:00 PM","4:00 PM","74.75"
"Apr 6, 2022","4:00 PM","5:00 PM","74.81"
"Apr 6, 2022","5:00 PM","6:00 PM","126.26"
"Apr 6, 2022","6:00 PM","7:00 PM","165.54"
"Apr 6, 2022","7:00 PM","8:00 PM","178.43"
"Apr 6, 2022","8:00 PM","9:00 PM","171.00"
"Apr 6, 2022","9:00 PM","10:00 PM","132.42"
"Apr 6, 2022","10:00 PM","11:00 PM","109.11"
"Apr 6, 2022","11:00 PM","12:00 AM","60.37"
"Apr 7, 2022","12:00 AM","1:00 AM","73.02"
"Apr 7, 2022","1:00 AM","2:00 AM","67.74"
"Apr 7, 2022","2:00 AM","3:00 AM","59.64"
"Apr 7, 2022","3:00 AM","4:00 AM","67.58"
"Apr 7, 2022","4:00 AM","5:00 AM","73.58"
"Apr 7, 2022","5:00 AM","6:00 AM","74.13"
"Apr 7, 2022","6:00 AM","7:00 AM","74.50"
"Apr 7, 2022","7:00 AM","8:00 AM","90.03"
"Apr 7, 2022","8:00 AM","9:00 AM","113.23"
"Apr 7, 2022","9:00 AM","10:00 AM","77.35"
"Apr 7, 2022","10:00 AM","11:00 AM","71.93"
